,Message,Timestamp,Geometry,name,lock_resource,lock_container,queue_a,queue_b,entry_a,entry_b,lock_id
2,459886 enters lock,2023-12-27 09:50:02.123844,POINT (11.112925059245773 49.29113392250307),1300095,1,0,0,0,False,True,1300095
3,459886 leaves lock,2023-12-27 10:22:02.123844,POINT (11.112925059245773 49.29113392250307),1300095,1,0,0,0,True,False,1300095
4,459886 enters lock,2023-12-27 10:22:42.562851,POINT (11.112707622451627 49.2914673876787),1300095,1,0,0,0,True,False,1300095
5,Closes entry A,2023-12-27 10:24:02.123844,,1300095,1,0,0,0,True,False,1300095
6,Opens entry B,2023-12-27 10:54:02.123844,,1300095,1,0,0,0,False,True,1300095
7,459886 leaves lock,2023-12-27 10:54:02.123844,POINT (11.112707622451627 49.2914673876787),1300095,1,0,0,0,False,True,1300095
0,663922 enters lock,2023-12-27 09:35:41.683462,POINT (7.909772601325949 48.68383808165227),1291022,1,0,0,0,True,False,1291022
1,Closes entry A,2023-12-27 09:36:41.683462,,1291022,1,0,0,0,True,False,1291022
2,Opens entry B,2023-12-27 10:06:41.683462,,1291022,1,0,0,0,False,True,1291022
3,663922 leaves lock,2023-12-27 10:06:41.683462,POINT (7.909772601325949 48.68383808165227),1291022,1,0,0,0,False,True,1291022
4,663922 enters lock,2023-12-27 10:07:19.334679,POINT (7.910051955437348 48.68411734750237),1291022,1,0,0,0,False,True,1291022
5,663922 leaves lock,2023-12-27 10:38:41.683462,POINT (7.910051955437348 48.68411734750237),1291022,1,0,0,0,True,False,1291022
0,Closes entry A,2023-12-27 10:18:42.339971,,5080,0,0,0,1,True,False,5080
1,Opens entry B,2023-12-27 10:48:42.339971,,5080,0,0,0,1,False,True,5080
2,164947 enters lock,2023-12-27 10:48:42.339971,POINT (5.676263476025015 52.851214192279954),5080,1,0,0,0,False,True,5080
3,164947 leaves lock,2023-12-27 11:20:42.339971,POINT (5.676263476025015 52.851214192279954),5080,1,0,0,0,True,False,5080
4,1090460 enters lock,2023-12-28 20:53:41.959002,POINT (5.676465018060947 52.851559707558565),5080,1,0,0,0,True,False,5080
5,Closes entry A,2023-12-28 20:53:42.339971,,5080,1,0,0,0,True,False,5080
6,Opens entry B,2023-12-28 21:23:42.339971,,5080,1,0,0,0,False,True,5080
7,1090460 leaves lock,2023-12-28 21:23:42.339971,POINT (5.676465018060947 52.851559707558565),5080,1,0,0,0,False,True,5080
8,1938225 enters lock,2023-12-29 15:14:51.959002,POINT (5.676465018060947 52.851559707558565),5080,1,0,0,0,True,False,5080
9,Closes entry A,2023-12-29 15:16:42.339971,,5080,1,0,0,0,True,False,5080
10,Opens entry B,2023-12-29 15:46:42.339971,,5080,1,0,0,0,False,True,5080
11,1938225 leaves lock,2023-12-29 15:46:42.339971,POINT (5.676465018060947 52.851559707558565),5080,1,0,0,0,False,True,5080
0,1090460 enters lock,2023-12-27 10:22:17.259801,POINT (6.940022846069657 53.32009214265644),28223,1,0,0,0,True,False,28223
1,Closes entry A,2023-12-27 10:23:17.259801,,28223,1,0,0,0,True,False,28223
2,Opens entry B,2023-12-27 10:53:17.259801,,28223,1,0,0,0,False,True,28223
3,1090460 leaves lock,2023-12-27 10:53:17.259801,POINT (6.940022846069657 53.32009214265644),28223,1,0,0,0,False,True,28223
4,1938225 enters lock,2023-12-28 03:09:17.259801,POINT (6.940022846069657 53.32009214265644),28223,1,0,0,0,True,False,28223
5,Closes entry A,2023-12-28 03:11:17.259801,,28223,1,0,0,0,True,False,28223
6,Opens entry B,2023-12-28 03:41:17.259801,,28223,1,0,0,0,False,True,28223
7,1938225 leaves lock,2023-12-28 03:41:17.259801,POINT (6.940022846069657 53.32009214265644),28223,1,0,0,0,False,True,28223
8,164947 enters lock,2023-12-28 21:52:07.054843,POINT (6.9397373230183685 53.319812005927),28223,1,0,0,0,False,True,28223
9,164947 leaves lock,2023-12-28 22:22:17.259801,POINT (6.9397373230183685 53.319812005927),28223,1,0,0,0,True,False,28223
0,Closes entry A,2023-12-27 10:37:25.482258,,6749023,0,0,0,1,True,False,6749023
1,Opens entry B,2023-12-27 11:07:25.482258,,6749023,0,0,0,1,False,True,6749023
2,211232 enters lock,2023-12-27 11:07:25.482258,POINT (7.975135775811854 52.39548068772507),6749023,1,0,0,0,False,True,6749023
3,211232 leaves lock,2023-12-27 11:39:25.482258,POINT (7.975135775811854 52.39548068772507),6749023,1,0,0,0,True,False,6749023
4,Closes entry A,2023-12-30 04:04:25.482258,,6749023,0,0,0,1,True,False,6749023
5,Opens entry B,2023-12-30 04:34:25.482258,,6749023,0,0,0,1,False,True,6749023
6,139553 enters lock,2023-12-30 04:34:25.482258,POINT (7.975135775811854 52.39548068772507),6749023,1,0,0,0,False,True,6749023
7,139553 leaves lock,2023-12-30 05:06:25.482258,POINT (7.975135775811854 52.39548068772507),6749023,1,0,0,0,True,False,6749023
8,1215924 enters lock,2023-12-30 19:30:08.958992,POINT (7.974748969768568 52.39537880011602),6749023,1,0,0,0,True,False,6749023
9,Closes entry A,2023-12-30 19:30:25.482258,,6749023,1,0,0,0,True,False,6749023
10,Opens entry B,2023-12-30 20:00:25.482258,,6749023,1,0,0,0,False,True,6749023
11,1215924 leaves lock,2023-12-30 20:00:25.482258,POINT (7.974748969768568 52.39537880011602),6749023,1,0,0,0,False,True,6749023
12,1215924 enters lock,2023-12-30 20:00:54.149798,POINT (7.975135775811854 52.39548068772507),6749023,1,0,0,0,False,True,6749023
13,1215924 leaves lock,2023-12-30 20:32:25.482258,POINT (7.975135775811854 52.39548068772507),6749023,1,0,0,0,True,False,6749023
14,464616 enters lock,2023-12-30 21:38:08.958992,POINT (7.974748969768568 52.39537880011602),6749023,1,0,0,0,True,False,6749023
15,Closes entry A,2023-12-30 21:38:25.482258,,6749023,1,0,0,0,True,False,6749023
16,Opens entry B,2023-12-30 22:08:25.482258,,6749023,1,0,0,0,False,True,6749023
17,464616 leaves lock,2023-12-30 22:08:25.482258,POINT (7.974748969768568 52.39537880011602),6749023,1,0,0,0,False,True,6749023
18,464616 enters lock,2023-12-30 22:08:54.149798,POINT (7.975135775811854 52.39548068772507),6749023,1,0,0,0,False,True,6749023
19,464616 leaves lock,2023-12-30 22:40:25.482258,POINT (7.975135775811854 52.39548068772507),6749023,1,0,0,0,True,False,6749023
20,1500941 enters lock,2023-12-31 09:14:08.958992,POINT (7.974748969768568 52.39537880011602),6749023,1,0,0,0,True,False,6749023
21,Closes entry A,2023-12-31 09:14:25.482258,,6749023,1,0,0,0,True,False,6749023
